district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Nanded,15,TOWN,Urban,Peth Umri (M Cl),802740,2580,13501,6868,6633,1739,3099,833,8983,4482,3842,640,9019
Nanded,15,TOWN,Urban,Dharmabad (M Cl),802741,6596,33741,16919,16822,4170,5571,4587,22290,13771,12589,1182,19970
Nanded,15,TOWN,Urban,Kundalwadi (M Cl),802742,2888,14760,7413,7347,1714,1225,3798,8547,6613,5678,935,8147
Nanded,15,TOWN,Urban,Biloli (M Cl),802743,2707,14923,7569,7354,1936,2863,3299,9875,5143,4299,844,9780
Nanded,15,TOWN,Urban,Loha (M Cl),802744,4426,24125,12334,11791,3258,3878,44,16410,7947,7312,635,16178
Nanded,15,TOWN,Urban,Kandhar (M Cl),802745,4411,24843,13048,11795,3205,5600,82,17092,7058,6513,545,17785
Nanded,15,TOWN,Urban,Mukhed (M Cl),802746,5081,27650,14184,13466,3588,4241,2416,19504,9593,7891,1702,18057
Nanded,15,TOWN,Urban,Deglur (M Cl),802747,10150,54493,27607,26886,6547,7408,5009,38013,17174,15007,2167,37319
Hingoli,16,TOWN,Urban,Hingoli (M Cl),802748,15858,85103,43356,41747,11329,12487,2976,64573,26852,24160,2692,58251
Hingoli,16,TOWN,Urban,Kalamnuri (M Cl),802749,4350,24784,12952,11832,3359,1560,1221,18291,7826,7058,768,16958
Hingoli,16,TOWN,Urban,Basmath (M Cl),802750,12405,68846,35556,33290,9248,6767,1018,49727,21914,19452,2462,46932
Parbhani,17,TOWN,Urban,Sailu (M Cl),802751,8761,46915,24128,22787,6298,4564,1077,31644,15617,14466,1151,31298
Parbhani,17,TOWN,Urban,Jintur (M Cl),802752,7722,44291,22616,21675,6568,3947,798,29523,13188,11010,2178,31103
Parbhani,17,TOWN,Urban,Parbhani (M Cl),802753,56566,307170,156520,150650,41079,37667,3632,217189,92709,81489,11220,214461
Parbhani,17,TOWN,Urban,Manwath (M Cl),802754,6011,32488,16522,15966,4460,2991,534,21881,11275,10117,1158,21213
Parbhani,17,TOWN,Urban,Pathri (M Cl),802755,6661,36853,19025,17828,5564,4436,306,24469,12635,11378,1257,24218
Parbhani,17,TOWN,Urban,Sonpeth (M Cl),802756,3031,15765,8120,7645,2128,1955,101,10208,6295,6004,291,9470
Parbhani,17,TOWN,Urban,Gangakhed (M Cl),802757,9316,49891,25556,24335,6425,7917,934,33236,16439,14410,2029,33452
Parbhani,17,TOWN,Urban,Purna (M Cl),802758,6663,36433,18497,17936,4836,11157,982,26216,10502,9247,1255,25931
Jalna,18,TOWN,Urban,Bhokardan (M Cl),802759,4544,24416,12751,11665,3767,2714,322,16924,7630,6940,690,16786
Jalna,18,TOWN,Urban,Jalna (M Cl),802760,53730,285577,147092,138485,38834,36024,4154,201829,96449,83838,12611,189128
Jalna,18,TOWN,Urban,Ambad (M Cl),802761,6174,31553,15950,15603,4765,3389,557,20754,10069,8561,1508,21484
Jalna,18,TOWN,Urban,Partur (M Cl),802762,6345,35883,18401,17482,5069,3794,1354,24502,11434,9534,1900,24449
Aurangabad,19,TOWN,Urban,Kannad (M Cl),802763,7707,40759,21144,19615,5550,2932,1539,29735,13285,12246,1039,27474
Aurangabad,19,TOWN,Urban,Sillod (M Cl),802764,10973,58230,30074,28156,9250,5498,1548,40811,17421,16642,779,40809
Aurangabad,19,TOWN,Urban,Aurangabad (M Corp.),802765,236659,1175116,609206,565910,158779,229223,15240,889224,377822,342649,35173,797294
Aurangabad,19,TOWN,Urban,Aurangabad (Cb),802766,3263,18051,9639,8412,2318,1468,934,14163,6478,6022,456,11573
Aurangabad,19,TOWN,Urban,Wadgaon Kolhati (Ct),548933,16906,65620,35634,29986,11057,8729,735,50121,22326,21750,576,43294
Aurangabad,19,TOWN,Urban,Satara (Ct),548934,8194,39973,21044,18929,5531,7445,676,30454,12773,11996,777,27200
Aurangabad,19,TOWN,Urban,Pandharpur (Ct),548935,2320,10346,5529,4817,1656,3065,339,6843,3976,3604,372,6370
Aurangabad,19,TOWN,Urban,Khuldabad (M Cl),802767,2861,15749,8112,7637,2447,1203,510,10904,4599,4284,315,11150
Aurangabad,19,TOWN,Urban,Vaijapur (M Cl),802768,8135,41296,21243,20053,5501,6279,1061,30032,14368,13464,904,26928
Aurangabad,19,TOWN,Urban,Gangapur (M Cl),802769,5398,27745,14371,13374,3939,3053,457,19496,9982,9289,693,17763
Aurangabad,19,TOWN,Urban,Anantpur (Ct),549399,1276,6166,3157,3009,894,1581,140,4296,2085,1794,291,4081
Aurangabad,19,TOWN,Urban,Harsul (Ct),549400,967,4979,2504,2475,692,1331,70,3642,1715,1427,288,3264
Aurangabad,19,TOWN,Urban,Ranjangaon (S) (Ct),549401,11023,42877,23019,19858,7799,8532,774,30228,17188,15188,2000,25689
Aurangabad,19,TOWN,Urban,Waluj Bk. (Ct),549402,4387,20220,10592,9628,3315,3956,576,13776,6833,6174,659,13387
Aurangabad,19,TOWN,Urban,Paithan (M Cl),802770,8350,41536,21269,20267,5467,5891,519,29428,15346,13447,1899,26190
Aurangabad,19,TOWN,Urban,Chitegaon (Ct),549592,2546,11507,6107,5400,2100,2523,178,7354,4198,3859,339,7309
Nashik,20,TOWN,Urban,Surgana (Ct),549783,1218,6263,3195,3068,835,255,3275,4687,2307,1750,557,3956
Nashik,20,TOWN,Urban,Satana (M Cl),802771,7800,37701,19449,18252,4257,2293,4528,30008,13091,12062,1029,24610
Nashik,20,TOWN,Urban,Malegaon (M Corp. + Og),802772,80415,481228,244080,237148,77969,19179,7970,352622,143958,136656,7302,337270
Nashik,20,TOWN,Urban,Malegaon (M Corp.),802772,78501,471312,238868,232444,76585,18106,6320,345816,139904,133104,6800,331408
Nashik,20,TOWN,Urban,Dyane (Ct),550299,8371,49192,25181,24011,9179,3031,964,32565,16027,15148,879,33165
Nashik,20,TOWN,Urban,Soyagaon (Ct),550300,7336,34341,18070,16271,3627,2143,1942,28172,11977,11124,853,22364
Nashik,20,TOWN,Urban,Sangameshwar (Ct),550301,2226,10815,5634,5181,1154,794,245,8879,3512,3326,186,7303
Nashik,20,TOWN,Urban,Maldhe (Ct),550302,1961,11881,6071,5810,2332,53,543,7711,3540,3446,94,8341
Nashik,20,TOWN,Urban,Nandgaon (M Cl),802773,4805,23604,12130,11474,2824,4297,1100,18482,7993,7419,574,15611
Nashik,20,TOWN,Urban,Manmad (M Cl),802774,16077,80058,40816,39242,9605,21331,4022,63257,26151,23684,2467,53907
Nashik,20,TOWN,Urban,Chandvad (Ct),550516,4945,25341,13284,12057,3086,2930,3297,19611,9946,8551,1395,15395
Nashik,20,TOWN,Urban,Trimbak (M Cl),802775,2266,12056,6170,5886,1338,713,4314,9604,4255,3758,497,7801
Nashik,20,TOWN,Urban,Nashik (M Corp.),802776,336333,1486053,782517,703536,174476,214620,107456,1178446,534821,495978,38843,951232
Nashik,20,TOWN,Urban,Deolali (Cb),802777,11696,54027,28269,25758,6085,11540,1982,43172,18845,17283,1562,35182
Nashik,20,TOWN,Urban,Bhagur (M Cl),802778,2545,12353,6201,6152,1339,2442,717,10146,4048,3614,434,8305
Nashik,20,TOWN,Urban,Samangaon (Ct),551018,1027,5156,2693,2463,680,2094,283,3763,2190,2040,150,2966
Nashik,20,TOWN,Urban,Vilholi (Ct),551019,1403,6798,3558,3240,1102,1501,2165,4401,2869,2633,236,3929
Nashik,20,TOWN,Urban,Sansari (Ct),551020,1230,5780,2999,2781,650,994,364,4605,2333,2002,331,3447
Nashik,20,TOWN,Urban,Eklahare (Ct),551021,2055,9376,4934,4442,1021,2767,953,7456,3839,3520,319,5537
Nashik,20,TOWN,Urban,Igatpuri (M Cl),802779,6297,30989,15748,15241,3363,6848,3383,24699,9746,7763,1983,21243
Nashik,20,TOWN,Urban,Ghoti Bk. (Ct),551139,4933,24838,12785,12053,3211,2100,2427,18610,9003,7508,1495,15835
Nashik,20,TOWN,Urban,Sinnar (M Cl),802780,14398,65299,34633,30666,8565,5593,4517,49583,25023,23056,1967,40276
Nashik,20,TOWN,Urban,Ozar (Ct),551404,11615,51297,26671,24626,6337,8948,5798,40450,20101,18507,1594,31196
Nashik,20,TOWN,Urban,Lasalgaon (Ct),551405,3642,17360,8884,8476,2078,2315,625,13877,6638,6124,514,10722
Nashik,20,TOWN,Urban,Pimpalgaon Najik (Ct),551406,1185,5741,2920,2821,757,818,661,4327,2810,2247,563,2931
Nashik,20,TOWN,Urban,Yevla (M Cl),802781,9798,49826,25582,24244,6005,3917,1558,39801,16947,15739,1208,32879
Thane,21,TOWN,Urban,Dahanu (M Cl),802782,11397,50287,25790,24497,5242,2471,9323,38137,19901,17921,1980,30386
Thane,21,TOWN,Urban,Chinchani (Ct),551750,3129,13646,6793,6853,1133,117,2820,11166,5604,4661,943,8042
Thane,21,TOWN,Urban,Vikramgad (Ct),551844,1263,5991,3080,2911,808,158,3259,4290,2278,1673,605,3713
Thane,21,TOWN,Urban,Jawhar (M Cl),802783,2724,12040,6127,5913,1443,929,4203,9421,4137,3525,612,7903
Thane,21,TOWN,Urban,Kudus (Ct),552181,1627,7204,3899,3305,1161,485,765,5114,2652,2421,231,4552
Thane,21,TOWN,Urban,Vada (Ct),552182,3959,16750,8596,8154,1871,825,4421,12949,6178,5030,1148,10572
Thane,21,TOWN,Urban,Palghar (M Cl),802784,16273,68930,36523,32407,8139,3419,9720,53435,27786,25176,2610,41144
Thane,21,TOWN,Urban,Katkar (Ct),552386,2852,11398,6426,4972,1818,584,1234,8100,4513,4019,494,6885
Thane,21,TOWN,Urban,Boisar (Ct),552387,8711,36151,20319,15832,4896,1741,636,27658,14372,12837,1535,21779
Thane,21,TOWN,Urban,Salwad (Ct),552388,2696,10397,6237,4160,1273,301,374,8024,4693,4329,364,5704
Thane,21,TOWN,Urban,Dandi (Ct),552389,2367,8942,5136,3806,1358,243,1712,5957,3658,3337,321,5284
Thane,21,TOWN,Urban,Khaira (Ct),552390,7651,31699,18332,13367,4210,549,845,24303,12948,11759,1189,18751
Thane,21,TOWN,Urban,Saravali (Ct),552391,2209,8710,5008,3702,1124,231,184,7039,3736,3417,319,4974
Thane,21,TOWN,Urban,Manor (Ct),552392,2206,10421,5322,5099,1367,389,3916,7759,3908,2912,996,6513
Thane,21,TOWN,Urban,Shirgaon (Ct),552393,1378,5971,3097,2874,642,361,1193,4699,2816,2219,597,3155
Thane,21,TOWN,Urban,Umbar Pada Nandade (Ct),552394,1789,7605,3868,3737,921,284,1432,5552,2972,2513,459,4633
Thane,21,TOWN,Urban,Tarapur (Ct),552395,1558,6962,3462,3500,652,644,809,5747,2673,2191,482,4289
Thane,21,TOWN,Urban,Pasthal (Ct),552396,4804,18194,9635,8559,2037,1641,965,15216,7165,6789,376,11029
Thane,21,TOWN,Urban,Vasai-Virar City (M Corp),802785,291229,1222390,648172,574218,147102,50983,57490,952411,490018,445274,44744,732372
Thane,21,TOWN,Urban,Chandrapada (Ct),552447,1897,7750,4037,3713,1164,634,961,5603,3274,2763,511,4476
Thane,21,TOWN,Urban,Mira-Bhayandar (M Corp.),802786,187059,809378,429260,380118,88015,30243,12596,656293,316363,281675,34688,493015
Thane,21,TOWN,Urban,Thane (M Corp.),802787,435341,1841488,975399,866089,209879,126003,42698,1458796,699235,649128,50107,1142253
Thane,21,TOWN,Urban,Navi Mumbai (M Corp.),802788,273626,1120547,610060,510487,129591,100067,18913,888117,455485,419469,36016,665062
Thane,21,TOWN,Urban,Bhiwandi Nizampur (M Corp.),802789,140035,709665,415339,294326,91825,21820,8178,491071,289828,269087,20741,419837
Thane,21,TOWN,Urban,Padagha (Ct),552675,1458,6633,3404,3229,847,575,412,5150,2476,2022,454,4157
Thane,21,TOWN,Urban,Shelar (Ct),552676,3538,14899,9183,5716,1880,1728,951,10474,7240,6642,598,7659
Thane,21,TOWN,Urban,Khoni (Ct),552677,4752,26016,16365,9651,3303,611,674,17729,12571,11311,1260,13445
Thane,21,TOWN,Urban,Mahapoli (Ct),552678,1128,5666,2965,2701,894,345,1218,3857,1749,1492,257,3917
Thane,21,TOWN,Urban,Borivali Tarf Rahur (Ct),552679,1130,5780,2929,2851,867,368,500,4213,1642,1519,123,4138
Thane,21,TOWN,Urban,Kambe (Ct),552680,1559,6642,3752,2890,929,800,1417,4500,3003,2616,387,3639
Thane,21,TOWN,Urban,Katai (Ct),552681,3024,12898,9403,3495,1244,1417,1102,8986,8289,7659,630,4609
Thane,21,TOWN,Urban,Karivali (Ct),552682,3190,12907,9017,3890,1369,825,210,8931,7896,7181,715,5011
Thane,21,TOWN,Urban,Kharbav (Ct),552683,1109,5250,2630,2620,642,222,412,3887,1907,1417,490,3343
Thane,21,TOWN,Urban,Rahanal (Ct),552684,2590,10928,6233,4695,1542,978,521,7912,4747,4254,493,6181
Thane,21,TOWN,Urban,Purne (Ct),552685,1486,6588,3808,2780,849,328,54,4658,2816,2639,177,3772
Thane,21,TOWN,Urban,Kalher (Ct),552686,3587,15573,8701,6872,1955,564,650,12310,6472,5902,570,9101
Thane,21,TOWN,Urban,Kon (Ct),552687,5452,24295,13083,11212,3134,1864,1032,18867,8555,7850,705,15740
Thane,21,TOWN,Urban,Kasara Bk. (Ct),552913,3196,15611,7896,7715,2000,3648,5536,10855,4504,3640,864,11107
Thane,21,TOWN,Urban,Shahapur (Ct),552914,2713,11623,5930,5693,1224,684,1498,9387,4048,3336,712,7575
Thane,21,TOWN,Urban,Vashind (Ct),552915,4696,20561,10774,9787,2314,2732,1996,16409,6770,6218,552,13791
Thane,21,TOWN,Urban,Khardi (Ct),552916,1148,5579,2895,2684,766,675,1416,3866,1749,1340,409,3830
Thane,21,TOWN,Urban,Gotheghar (Ct),552917,1008,4232,2207,2025,600,323,300,3126,1520,1194,326,2712
Thane,21,TOWN,Urban,Asangaon (Ct),552918,3062,13104,7043,6061,1741,1234,3939,10015,4813,4215,598,8291
Thane,21,TOWN,Urban,Kalyan-Dombivli (M Corp.),802790,302735,1247327,649626,597701,121122,121897,36864,1029041,469306,440991,28315,778021
Thane,21,TOWN,Urban,Kambe (Ct),553005,1209,5436,2804,2632,779,473,1326,3289,2162,1444,718,3274
Thane,21,TOWN,Urban,Mharal Bk (Ct),553006,6535,29462,15788,13674,3889,6340,1462,21316,10669,9376,1293,18793
Thane,21,TOWN,Urban,Ulhasnagar (M Corp.),802791,111799,506098,269048,237050,51267,86680,6576,397938,194024,175394,18630,312074
Thane,21,TOWN,Urban,Badlapur (M Cl),802792,41902,174226,90365,83861,17801,25496,6853,143480,65255,55750,9505,108971
Thane,21,TOWN,Urban,Ambarnath(M Cl),802793,58407,253475,132582,120893,28449,35377,9645,196261,91407,85272,6135,162068
Thane,21,TOWN,Urban,Vangani (Ct),553083,2915,12628,6607,6021,1628,2050,901,9207,4645,4161,484,7983
Thane,21,TOWN,Urban,Murbad (Ct),553290,4458,18725,9987,8738,2234,1751,1177,14755,6610,6098,512,12115
Mumbai Suburban,22,TOWN,Urban,Greater Mumbai (M Corp.) (Part),802794,2105604,9356962,5031323,4325639,930884,583302,104560,7575485,3735021,3515922,219099,5621941
Mumbai,23,TOWN,Urban,Greater Mumbai (M Corp.) (Part),802794,674339,3085411,1684608,1400803,272886,219934,25093,2509022,1284396,1209334,75062,1801015
Raigarh,24,TOWN,Urban,Uran (M Cl),802795,7229,30439,15549,14890,3178,2114,592,24911,11197,10186,1011,19242
Raigarh,24,TOWN,Urban,Kegaon (Ct),553350,1840,7485,4084,3401,833,646,85,6254,2810,2342,468,4675
Raigarh,24,TOWN,Urban,Navghar (Ct),553351,1625,6603,3468,3135,762,596,272,5292,2514,2011,503,4089
Raigarh,24,TOWN,Urban,Chanje (Ct),553352,3864,16714,8723,7991,1870,770,1162,12033,6586,4820,1766,10128
Raigarh,24,TOWN,Urban,Jasai (Ct),553353,2133,8234,4520,3714,1380,818,214,5587,3220,2982,238,5014
Raigarh,24,TOWN,Urban,Panvel (M Cl),802796,43107,180020,92484,87536,18459,14464,4301,151693,67994,61532,6462,112026
Raigarh,24,TOWN,Urban,Talode Panchnad (Ct),553512,2749,14318,7668,6650,2570,567,336,10331,4319,4030,289,9999
Raigarh,24,TOWN,Urban,Kharghar (Ct),553513,20737,80612,42001,38611,9488,5750,1534,66574,31350,27643,3707,49262
Raigarh,24,TOWN,Urban,Navi Mumbai Panvel Raigarh (Ct),553514,46920,195373,107342,88031,26873,14989,4793,150137,75042,67522,7520,120331
Raigarh,24,TOWN,Urban,Palidevad (Ct),553515,2193,9194,4913,4281,1124,1142,297,7517,3223,3088,135,5971
Raigarh,24,TOWN,Urban,Vadghar (Ct),553516,1700,7341,3873,3468,1216,443,248,4968,2796,2042,754,4545
Raigarh,24,TOWN,Urban,Owle (Ct),553517,947,4275,2202,2073,629,229,156,3044,1357,1238,119,2918
Raigarh,24,TOWN,Urban,Kalundre (Ct),553518,1672,6626,3515,3111,841,372,218,5074,2419,2186,233,4207
Raigarh,24,TOWN,Urban,Matheran (M Cl),802797,977,4393,2248,2145,412,623,183,3525,1647,1557,90,2746
Raigarh,24,TOWN,Urban,Karjat (M Cl),802798,6820,29663,15248,14415,3039,3693,1418,23531,10350,9287,1063,19313
Raigarh,24,TOWN,Urban,Neral (Ct),553695,4075,18429,9242,9187,2073,1251,2881,14036,6517,5838,679,11912
Raigarh,24,TOWN,Urban,Khopoli (M Cl),802799,16266,71141,37305,33836,8278,6721,3065,55081,25530,23071,2459,45611
Raigarh,24,TOWN,Urban,Ambivali T. Tungartan (Ct),553817,1611,6497,3526,2971,690,688,397,5262,2340,1911,429,4157
Raigarh,24,TOWN,Urban,Mohpada Alias Wasambe (Ct),553818,2360,9694,5118,4576,1155,486,568,7667,3489,3204,285,6205
Raigarh,24,TOWN,Urban,Rees (Ct),553819,1983,8632,4555,4077,772,730,121,7299,3132,2740,392,5500
Raigarh,24,TOWN,Urban,Pen (M Cl),802800,9070,37852,19257,18595,3910,2050,945,31022,13725,12586,1139,24127
Raigarh,24,TOWN,Urban,Dadar (Ct),553989,1202,5389,2820,2569,774,0,1,3418,1571,601,970,3818
Raigarh,24,TOWN,Urban,Zotirpada (Ct),553990,837,3389,1793,1596,210,234,143,2941,1156,979,177,2233
Raigarh,24,TOWN,Urban,Alibag (M Cl),802801,4985,20743,10646,10097,1833,1192,2735,17431,8591,7666,925,12152
Raigarh,24,TOWN,Urban,Ambepur (Ct),554203,1218,5035,2593,2442,471,308,75,4117,2819,2469,350,2216
Raigarh,24,TOWN,Urban,Chendhare (Ct),554204,2834,11039,5590,5449,901,1079,405,9671,4658,4245,413,6381
Raigarh,24,TOWN,Urban,Kurul (Ct),554205,1233,4869,2535,2334,564,368,164,3856,1841,1625,216,3028
Raigarh,24,TOWN,Urban,Murud Janjira (M Cl),802802,2771,12216,5992,6224,1044,247,1536,10229,4211,3614,597,8005
Raigarh,24,TOWN,Urban,Roha Ashtami (M Cl),802803,4745,20849,10590,10259,2093,471,277,17567,6769,6521,248,14080
Raigarh,24,TOWN,Urban,Nagothane (Ct),554446,2873,12549,6520,6029,1598,612,421,9604,4389,3577,812,8160
Raigarh,24,TOWN,Urban,Bhuwaneshwar (Ct),554447,2178,8871,4661,4210,874,507,209,7414,2926,2530,396,5945
Raigarh,24,TOWN,Urban,Dhatau (Ct),554448,1232,5066,2874,2192,560,348,323,3789,2185,1658,527,2881
Raigarh,24,TOWN,Urban,Pali (Ct),554547,2167,9176,4703,4473,895,334,657,7458,3173,2951,222,6003
Raigarh,24,TOWN,Urban,Utekhol (Ct),554733,2593,11380,5943,5437,1279,1250,1207,9094,4032,3749,283,7348
Raigarh,24,TOWN,Urban,Goregaon (Ct),554734,1548,7155,3488,3667,740,619,69,5862,2181,1933,248,4974
Raigarh,24,TOWN,Urban,Shrivardhan (M Cl),802804,3406,15123,7450,7673,1469,476,1148,11862,5007,4284,723,10116
Raigarh,24,TOWN,Urban,Borli Panchtan (Ct),554876,1567,6952,3293,3659,747,398,10,5461,2420,1909,511,4532
Raigarh,24,TOWN,Urban,Mhasla (Ct),554960,2062,9679,4756,4923,1313,357,454,7513,2920,2413,507,6759
Raigarh,24,TOWN,Urban,Mahad (M Cl),802805,6430,27536,14025,13511,2817,1707,350,23316,9070,8603,467,18466
Raigarh,24,TOWN,Urban,Nadgaon Tarf Birwadi (Ct),555142,1258,4871,2527,2344,585,191,154,3857,1662,1447,215,3209
Raigarh,24,TOWN,Urban,Birwadi (Ct),555143,2149,8829,4692,4137,1023,273,96,6967,3275,3059,216,5554
Raigarh,24,TOWN,Urban,Poladpur (Ct),555230,1420,5944,3017,2927,669,501,137,4838,2000,1898,102,3944
Pune,25,TOWN,Urban,Junnar (M Cl),802806,5637,25315,13066,12249,2673,1462,1892,20468,8452,7781,671,16863
Pune,25,TOWN,Urban,Manchar (Ct),555557,4227,18876,9643,9233,2285,1010,1183,14876,7537,7188,349,11339
Pune,25,TOWN,Urban,Shirur (M Cl),802807,8030,37111,19003,18108,4728,4613,1008,27585,12394,11542,852,24717
Pune,25,TOWN,Urban,Koregaon Bhima (Ct),555673,3192,13116,7220,5896,1954,1566,266,9980,5504,5064,440,7612
Pune,25,TOWN,Urban,Sanaswadi (Ct),555674,3386,13543,7403,6140,1975,1684,225,10108,6141,5775,366,7402
Pune,25,TOWN,Urban,Alandi (M Cl),802808,7193,28645,16142,12503,3552,2819,485,22852,10316,9772,544,18329
Pune,25,TOWN,Urban,Rajgurunagar (Khed) (Ct),555861,5910,25146,12899,12247,2822,1565,1279,20186,9521,8742,779,15625
Pune,25,TOWN,Urban,Chakan (Ct),555862,10232,41113,22194,18919,6233,4477,922,30665,16935,15776,1159,24178
Pune,25,TOWN,Urban,Kharabwadi (Ct),555863,2377,9200,5033,4167,1524,1521,403,6779,3783,3686,97,5417
Pune,25,TOWN,Urban,Nanekarwadi (Ct),555864,3598,12654,7442,5212,2000,1087,903,9542,5936,5639,297,6718
Pune,25,TOWN,Urban,Medankarwadi (Ct),555865,3349,12576,7113,5463,2054,1163,276,9457,5369,4723,646,7207
Pune,25,TOWN,Urban,Talegaon Dabhade (M Cl),802809,13856,56435,29033,27402,6232,4619,1695,45934,20537,18995,1542,35898
Pune,25,TOWN,Urban,Lonavala (M Cl),802810,12195,57698,30854,26844,5983,7658,2203,46196,22843,21620,1223,34855
Pune,25,TOWN,Urban,Wadagaon (Ct),556053,3416,14595,7583,7012,1921,1378,601,11134,5126,4585,541,9469
Pune,25,TOWN,Urban,Khadkale (Ct),556054,2998,13435,6971,6464,1814,1629,701,10070,4738,4132,606,8697
Pune,25,TOWN,Urban,Kusgaon Bk. (Ct),556055,2736,15612,8909,6703,1732,1259,394,12264,4428,3937,491,11184
Pune,25,TOWN,Urban,Hinjavadi (Ct),556201,2856,11459,6294,5165,1747,1767,194,8171,4921,4520,401,6538
Pune,25,TOWN,Urban,Pirangut (Ct),556202,3606,14174,7727,6447,2234,1497,219,10423,6173,5735,438,8001
Pune,25,TOWN,Urban,Pimpri Chinchwad (M Corp.),802811,427356,1727692,942533,785159,221746,273810,36535,1343658,676832,629863,46969,1050860
Pune,25,TOWN,Urban,Dehu Road (Cb),802812,10634,48961,25971,22990,5700,10693,1370,39351,18912,17815,1097,30049
Pune,25,TOWN,Urban,Dehu (Ct),556326,1381,6133,3178,2955,660,1608,57,4851,2412,2112,300,3721
Pune,25,TOWN,Urban,Wagholi (Ct),556327,7743,33479,17767,15712,4915,4676,470,24319,12309,11511,798,21170
Pune,25,TOWN,Urban,Yewalewadi (Ct),556328,1733,7685,4137,3548,1257,1369,104,5112,2873,2765,108,4812
Pune,25,TOWN,Urban,Pune (Cb),802813,15102,71781,37046,34735,6349,9307,384,61244,27743,26596,1147,44038
Pune,25,TOWN,Urban,Pune (M Corp.),802814,742602,3124458,1603675,1520783,337062,419396,34025,2496324,1203153,1129388,73765,1921305
Pune,25,TOWN,Urban,Kirkee (Cb),802815,16266,78684,43837,34847,8164,14400,1750,65166,33674,31554,2120,45010
Pune,25,TOWN,Urban,Daund (M Cl),802816,10288,49450,25117,24333,5721,11454,1239,38244,16655,13951,2704,32795
Pune,25,TOWN,Urban,Daund (Ct),556432,1518,6863,3449,3414,683,3593,375,5335,2144,1964,180,4719
Pune,25,TOWN,Urban,Sasvad (M Cl),802817,7054,31821,16219,15602,3362,2941,523,24840,12611,11340,1271,19210
Pune,25,TOWN,Urban,Jejuri (M Cl),802818,3286,14515,7347,7168,1668,1900,273,11487,5487,5042,445,9028
Pune,25,TOWN,Urban,Shivatkar (Nira) (Ct),556541,2495,11228,5702,5526,1246,1586,336,8561,4142,3513,629,7086
Pune,25,TOWN,Urban,Bhor (M Cl),802819,4059,18453,9256,9197,1854,1406,395,15134,6435,5471,964,12018
Pune,25,TOWN,Urban,Baramati (M Cl),802820,11539,54415,27643,26772,5684,12436,324,44014,19026,18103,923,35389
Pune,25,TOWN,Urban,Jalochi (Ct),556983,4453,19346,10007,9339,2296,2064,133,15331,6788,6143,645,12558
Pune,25,TOWN,Urban,Indapur (M Cl),802821,5228,25515,13252,12263,3027,4261,345,19840,8556,8108,448,16959
Ahmadnagar,26,TOWN,Urban,Rajur (Ct),557317,1906,10046,5238,4808,1050,861,4043,7969,3582,2661,921,6464
Ahmadnagar,26,TOWN,Urban,Sangamner (M Cl),802822,13218,65804,33463,32341,7165,3478,1064,53280,21861,20553,1308,43943
Ahmadnagar,26,TOWN,Urban,Ghulewadi (Ct),557488,4455,21860,11487,10373,2360,3623,1030,17143,7681,7349,332,14179
Ahmadnagar,26,TOWN,Urban,Kopargaon (M Cl),802823,13211,65273,33222,32051,7839,10490,1668,48862,21825,19886,1939,43448
Ahmadnagar,26,TOWN,Urban,Shirdi (Np),802824,7775,36004,18751,17253,5107,7282,1299,25921,12106,11330,776,23898
Ahmadnagar,26,TOWN,Urban,Rahta Pimplas (M Cl),802825,4375,22335,11438,10897,2847,3784,1002,16510,8190,7614,576,14145
Ahmadnagar,26,TOWN,Urban,Shrirampur (M Cl),802826,18104,89282,44842,44440,10539,16688,1973,67638,30986,26625,4361,58296
Ahmadnagar,26,TOWN,Urban,Pathardi (M Cl),802827,5516,27211,14224,12987,3120,2907,218,20564,10062,8987,1075,17149
Ahmadnagar,26,TOWN,Urban,Ahmadnagar (M Corp.),802828,75960,350859,178899,171960,38439,45899,4074,280512,124270,113174,11096,226589
Ahmadnagar,26,TOWN,Urban,Ahmadnagar (Cb),802829,5608,28986,16568,12418,3213,5771,560,23787,11797,11020,777,17189
Ahmadnagar,26,TOWN,Urban,Nagapur (Ct),558166,2815,11790,6359,5431,1589,1703,116,9473,4430,4306,124,7360
Ahmadnagar,26,TOWN,Urban,Burhanagar (Ct),558167,1498,6885,3628,3257,843,1373,74,5159,2713,2262,451,4172
Ahmadnagar,26,TOWN,Urban,Nagardeole (Ct),558168,3831,18802,9768,9034,2165,4118,375,14987,6251,5881,370,12551
Ahmadnagar,26,TOWN,Urban,Darewadi (Ct),558169,2178,10860,6414,4446,1320,2032,141,8701,5036,4381,655,5824
Ahmadnagar,26,TOWN,Urban,Rahuri (M Cl),802830,7841,38813,20140,18673,4815,5838,2586,28454,14628,13500,1128,24185
Ahmadnagar,26,TOWN,Urban,Deolali Pravara (M Cl),802831,6570,30997,15984,15013,3826,4475,1405,21689,13078,12221,857,17919
Ahmadnagar,26,TOWN,Urban,Shrigonda (M Cl),802832,6343,31134,16048,15086,3650,3895,577,22513,13395,11969,1426,17739
Ahmadnagar,26,TOWN,Urban,Karjat (Ct),558631,2562,11659,6048,5611,1289,2172,180,8933,4324,4015,309,7335
Ahmadnagar,26,TOWN,Urban,Jamkhed (Ct),558718,7175,34017,17397,16620,4365,4007,870,24648,12557,11644,913,21460
